,Returns,Standard Deviation,Sharpe Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,KOTAKBANK Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
0,27.400000000000002,18.335757415498275,1.2991009566840246,3.6836587955555014,5.245867601193999,6.377281915617111,1.6125617933183862,4.563598864556686,5.070184071791652,1.5782240256019648,4.572509601853486,4.082449936120618,1.8539265432076129,3.382257485459262,3.2440027908157996,3.487267682749371,5.896491116397629,1.3912993586774849,2.687192994217611,5.285152914780365,2.7660892721075867,5.012889207023578,3.820397803342039,5.728989321674838,4.312392511933526,3.999137906215654,3.786984684252021,2.1160866599232167,4.443105141613011
1,27.200000000000003,18.335757415498275,1.2881933080132937,3.7985576480958754,5.38129082478417,6.188034041519263,1.7453791591338312,3.828563270656132,4.698671259391719,1.4074036482349934,5.4140155231969445,4.3456927775320775,1.4891536564818892,3.134709238601157,3.781664950585494,2.9106576963910555,5.831340672445966,1.6368675431075081,2.7594065256479245,5.320609387991147,3.4526265796944364,5.290140295011389,3.9971681527381198,6.0878350589169,4.572177942538395,3.4020375258674465,3.5746273632918157,1.936332965578589,4.015036292565776
2,27.400000000000002,18.335757415498275,1.2991009566840246,3.1373471697372874,5.470587589939839,6.146223656574005,4.735571234818652,6.075514550447346,2.538832157697328,1.3261498267286447,4.334023476755258,3.088394788475334,2.3605905937967004,4.506977967552558,3.9957020347399577,6.354637580800985,5.268919438207174,1.9304649021226739,3.3671458412613493,2.2374684455257277,2.71990892434314,4.152645519718605,2.926349004348038,5.230720800711638,3.5713846571998316,3.057571405688295,5.252136217676569,1.9375192302889952,4.27721298484409
3,27.599999999999998,18.335757415498275,1.3100086053547548,3.122271698552929,5.492244820472217,6.433271040844016,4.818806722833972,6.089721900671066,2.619643170970148,1.1886868559004995,4.43907379251328,3.163770978061168,2.120419717926576,4.371369283434478,3.935672731190154,6.198508322231287,5.31998416688967,1.9265345125326607,3.36442218323757,2.499309986883914,2.780197605471674,4.373133881478533,2.7502399430751523,5.280371942065966,3.3368945921706543,3.065023000443333,5.257494213648593,1.9487206474099714,4.104212289090512
4,27.400000000000002,17.88854381999832,1.3315784806011248,3.2017255937024287,4.894234545173664,5.354127792767671,4.389649780274787,5.68983048970104,4.142267305462846,1.1673991441878417,5.2545482565558945,4.31753640075714,1.8135233824269452,3.3670837520654215,4.041545374871049,3.1551820886102555,5.124531204371071,1.7233788469328433,2.6765537938163813,5.575850868890699,3.5463576956384615,4.638337422587201,4.013525709191088,5.264517477499146,4.084905652855245,2.7418138223213475,4.49873992306307,1.7114555845252277,3.6113780917512357
5,27.400000000000002,17.88854381999832,1.3315784806011248,2.9814909381728536,4.767274450436071,5.153595819103258,5.244903805757364,6.375621534954982,3.9950316606934737,1.1044092441659163,5.013111842341095,4.254603307941844,1.9800506731635443,3.3997780949772607,3.998776368676476,3.48956842904826,4.942525013603817,1.693499182634641,2.6142872018383008,5.738811715041538,3.4252668371912964,4.354225255446168,4.012629652994875,4.937272147358683,3.8648186752399836,2.662656869602496,4.727726703145648,1.7005693729478324,3.567495203522339
6,27.400000000000002,17.88854381999832,1.3315784806011248,2.8421253872272985,4.686933490887003,5.026698220154815,5.786112673059255,6.809593412021848,3.9018602354118075,1.064548931993647,4.860329716365257,4.214778943643586,2.0854299449460467,3.4204672326688508,3.971711935527352,3.7011697161016155,4.827350619316111,1.6745911871287842,2.5748846024805356,5.8419341235096995,3.348639958640418,4.174437707438636,4.012062624317381,4.7301897260216785,3.7255465755900086,2.6125659686028,4.872630640669557,1.6936805258200023,3.5397259004560415
7,27.400000000000002,17.88854381999832,1.3315784806011248,3.2082749803420065,6.635604453965479,6.939288360918136,4.001433570307294,4.843864125079499,2.179295244220516,1.6506554065044114,3.5392203972437883,3.1309379298281157,1.9413505817431305,4.524433181019682,2.634399720724352,8.133669966877514,4.519575430726719,1.674234626272137,2.7614258528220055,4.356273685950763,2.317496515901601,4.212184912645997,7.146024123970661,3.7369277400488907,2.557869532343768,2.9595091243676626,4.899181488615836,2.182321018037612,3.3145480295224203
8,27.400000000000002,17.88854381999832,1.3315784806011248,3.1045214383889794,7.120718931789318,7.233920566485384,3.8970771081048503,4.573401003417477,2.129113425038182,1.60117398909789,3.3115597011011806,3.094158271083653,1.9184411923257125,4.519341838986909,2.4156955455570053,9.159219181648348,4.4099598106820075,1.6678267303049832,2.7039066997888193,4.182885591700816,2.124424188371373,4.052028071453121,7.314342273665475,3.532126766593593,2.38474407648234,3.0579792593456476,4.978684380892121,2.262239246586253,3.250510711108573
9,27.400000000000002,17.88854381999832,1.3315784806011248,3.037014376737008,7.43635782320705,7.425622498694009,3.8291777574410295,4.397424643623527,2.096462711649683,1.5689789909068763,3.163432665041173,3.0702276500786843,1.9035352379390098,4.516029166146753,2.273396054294822,9.826490994884445,4.338638598113404,1.663657443936813,2.6664819628893466,4.070070929686211,1.9988020142023857,3.9478223012319233,7.423858185071537,3.3988733693487085,2.2721002996785167,3.122048681436761,5.0304127995020105,2.3142379030195133,3.2088449412387816
10,27.599999999999998,17.88854381999832,1.3427588204886236,3.938476286424801,7.397791852463685,7.373246831164895,4.037075699003355,5.002960341180113,2.343586021511585,1.6199147346196472,3.5068674464653067,2.7605533900569865,2.0039506543503816,3.964668736724327,2.433258090313796,7.874724783472069,4.963801312752847,1.533675413019594,2.4589384265362404,4.306966786179085,2.1478371566094925,4.311775203283122,5.990576582024913,3.5281402693477384,2.3468642459317355,3.050125227412757,5.114454547839234,2.8215201843225475,3.168249776989752
11,27.400000000000002,17.88854381999832,1.3315784806011248,3.8499256934127932,8.05632587141203,7.45478059954428,3.575787717223543,4.450275493828534,2.0336537411202387,1.6062015501123195,3.168001561726524,2.5588241125087774,1.8939698313010993,4.08454371475658,2.1180817584406424,9.472830878345405,5.074547895593991,1.4331142774649628,2.4531484564689614,3.9494095967800082,1.9111926944801212,4.173712511301893,6.852094866983966,3.3001813212121025,2.144693725377328,3.1476329414497504,5.27422956883574,2.8994043895729513,3.0634352307454518
12,27.400000000000002,17.88854381999832,1.3315784806011248,3.7970122845270557,8.449832889541844,7.503501104709823,3.3001450731287485,4.120018650614622,1.8484536998623273,1.5980072363953761,2.9655122445270443,2.438280778082035,1.828250787964964,4.156175010629768,1.929748134099475,10.427779211998638,5.1407245187113215,1.3730239686073504,2.449688659722433,3.73575129005198,1.7697857907059265,4.091213146541257,7.366895137925078,3.1639644465241172,2.023886726182109,3.2058986782094503,5.369703136297553,2.9459440982070477,3.000803296232651
13,27.400000000000002,17.88854381999832,1.3315784806011248,3.7623558260190935,8.70756641935198,7.535411355841116,3.119608644664556,3.9037118046782804,1.727154058038307,1.5926402434287021,2.832888723049087,2.359329050042869,1.7852070803958657,4.203091039772052,1.806396103393449,11.053237446488279,5.1840679252609805,1.3336668880580405,2.447422612137955,3.5958124655095776,1.6771691440640037,4.0371789069795145,7.704071566461095,3.074747089995401,1.9447623068100435,3.2440607269409725,5.432235031312909,2.9764260027982488,2.959781538507618
14,27.400000000000002,17.88854381999832,1.3315784806011248,3.7382912611571415,8.886530038609008,7.557569024026797,2.9942487325511036,3.7535138228815157,1.6429266665483482,1.5889135397803629,2.7407983170402472,2.304506974673421,1.7553186227377515,4.235668339212512,1.7207435851738906,11.487539764160465,5.214164486281854,1.3063383305991672,2.4458491262301436,3.4986424987880156,1.612858496168491,3.99965890295484,7.938198317541621,3.012796822846671,1.8898203189636555,3.2705594846473813,5.475655591529474,2.9975918634121452,2.931297071484004
15,27.400000000000002,17.88854381999832,1.3315784806011248,3.720908701764737,9.015800846481916,7.573574174564284,2.903697495483701,3.6450213006115915,1.582086686958432,1.586221629584738,2.674278645435875,2.264907339833112,1.7337292903159984,4.259199902970938,1.658874193659799,11.80124939799352,5.235904138025131,1.2865980911282822,2.444712550006864,3.4284537076178934,1.5664049798460276,3.9725570749307924,8.107315115595263,2.968048280570278,1.8501340677326383,3.289700334785286,5.507019568860687,3.012880601493342,2.9107218837488706
16,27.400000000000002,17.88854381999832,1.3315784806011248,3.7080015832393607,9.111788646748902,7.585458521992096,2.836460242150379,3.5644620565760405,1.5369110134617088,1.584222798275134,2.6248856149686786,2.235503316587322,1.717698505311282,4.276672858228049,1.612934148161415,12.03418905521142,5.252046540039508,1.2719403180801199,2.443868605010284,3.376336235942137,1.5319117255697536,3.952433081756713,8.232889866000818,2.9348210252529925,1.8206657289855543,3.3039130416617213,5.5303083472104495,3.0242329892552795,2.8954441343228976
17,27.400000000000002,17.88854381999832,1.3315784806011248,3.6982278388104786,9.184474136252662,7.594457786563432,2.7855457232445655,3.5034596367842528,1.50270233347698,1.5827092097589897,2.587483397316055,2.21323750971337,1.7055594058428454,4.289904022005193,1.5781466576096228,12.210579523194093,5.264270160009107,1.26084091371751,2.443229538847499,3.3368709712948164,1.50579216595202,3.9371944546545197,8.327979681343525,2.9096601265670574,1.7983512200507024,3.3146754255648183,5.547943465940004,3.032829434420371,2.883875261065525
18,27.599999999999998,17.88854381999832,1.3427588204886236,5.539103532235816,13.064073241492185,8.307543855373627,2.5629787093349834,5.684727764540657,1.190107784424402,1.3222286018595861,2.161985342558547,4.233857952188372,1.898555291216468,3.2664081079896166,1.3949285451342175,9.373096406782059,5.433234777906941,0.8386228853149356,1.7774973175424214,2.8830428908252728,1.182706042452132,3.1456732071864155,7.61219174416402,2.5440569150182126,1.4668580514115404,2.9760081201693667,5.17380848361047,2.340415296375481,2.6262891328922633
19,27.799999999999997,18.335757415498275,1.3209162540254855,5.281705443509231,9.46665563348814,9.344410574053237,2.7778897578521575,5.274826154674579,1.3741017882354056,1.4464015673102941,2.4981803584932125,2.1654446168660644,1.9547696787504614,3.7493960831977216,1.492402145107893,11.108974726059852,6.267279316298644,1.0122241819762707,2.1904057864355906,3.120938810153076,1.32299629422841,3.382532776259043,7.46689852467558,2.4249129124049253,1.7018960269177839,2.9588879035239746,4.950296736831382,2.8314222789120276,2.4341499237850517
20,27.599999999999998,17.88854381999832,1.3427588204886236,5.793193303254609,18.053667254623342,8.009003911964514,2.2964777303970836,6.524697424838505,0.9990603187411456,1.154763591961924,1.794634298801203,5.130904143440072,1.7238952255605362,2.8197093187652027,1.2251789891081313,7.485354878451939,5.154265687182074,0.6523971863538134,1.444285232321908,2.375790480597827,0.9890367068743365,2.745040442276621,7.981988687626992,2.4166207700509186,1.257557261739406,2.8258403613119683,4.763026542677951,1.9442960491997934,2.4393142018781884
21,27.999999999999996,18.335757415498275,1.331823902696216,5.739015554796784,15.299063401675255,9.626821325628818,2.4553032374966226,7.5632807168923915,1.123253885776839,1.2486171695406956,2.0766775646204314,3.3853147491237587,1.813008419191783,2.8031882305898583,1.3624497759621568,8.260671951608904,5.938258062491314,0.6930058028719954,1.6268309283330002,2.6908546294925206,0.9914434054918183,2.8643984983036623,7.641886901681155,1.8122993996147405,1.417681405428019,2.304097147422731,5.015516592139583,2.1863755739694994,2.0606856698556744
22,27.599999999999998,17.88854381999832,1.3427588204886236,5.610784739777642,21.514328467221848,7.7646521018067,2.0459515464729963,6.817272100770808,0.8464991680141997,1.0768123779321137,1.6343670370759904,6.00076964870094,1.5596419186674046,2.564066342242726,1.096170723774053,6.152840002937261,4.861807684212829,0.5396604173521644,1.2218672917514601,2.1765460562824854,0.8421338623584755,2.4422410246591624,8.10570441900274,2.53096226409951,1.1039729965276848,2.752671920971815,4.718294793635127,1.7159188601686828,2.304062233583195
23,27.599999999999998,17.88854381999832,1.3427588204886236,5.486700819569598,22.2873786763488,7.816607673582017,1.9660579753115224,6.870769493889803,0.7974825317127605,1.0594901026441652,1.620089689900119,6.409802216782198,1.5046817748103802,2.4945988074782184,1.0616252790890959,5.732317568421998,4.8161340759146185,0.5062876239087124,1.1530339446726094,2.1623367271557066,0.7972040838094892,2.3375626646496817,8.010844092093715,2.5933343485521205,1.0598048114935779,2.7214230120599026,4.810857015357544,1.6516093382105412,2.271965652581112
24,27.599999999999998,17.88854381999832,1.3427588204886236,5.402819124540343,22.80996662953055,7.851730044147201,1.9120492998946865,6.906934147673659,0.7643469043832596,1.0477801098386486,1.610438092177986,6.686311413745827,1.46752829015218,2.4476382137463246,1.0382722898310586,5.448041132395256,4.785258361513167,0.48372735600933886,1.106502066748134,2.152731110163719,0.7668312041030846,2.266799279226688,7.946717773398938,2.6354983626936854,1.0299467749259474,2.7002985066207517,4.873429797074404,1.6081356012482853,2.2502681142168783
25,27.599999999999998,17.88854381999832,1.3427588204886236,5.343863770912807,23.177261992011918,7.8764154272476015,1.8740898791051581,6.932352088404367,0.7410578825507887,1.0395498664394855,1.603654569782777,6.880652950151021,1.4414153602005915,2.4146324619066983,1.0218588907040207,5.24824047495638,4.763557695349881,0.46787111262422765,1.0737976332357444,2.145979904833692,0.7454839499357337,2.2170639894231225,7.901647275071934,2.665132889788132,1.0089613727609743,2.6854513735491374,4.917408408525802,1.5775805494550856,2.2350182310729547
26,27.799999999999997,18.335757415498275,1.3209162540254855,4.231457084556276,24.800454338732532,8.404217907829445,1.7707767373022467,8.582743677658348,0.8331833898978624,0.8194040169365764,1.2559886532189832,8.728488837584058,1.2570707001374934,2.319193164466039,1.4788512337017385,4.8213995258203,3.6823555506864913,0.3528557546084389,0.8726559028053696,2.0369562283413485,0.6043242865050613,2.237463284740749,6.789572773928628,2.682075401977673,1.1129597655010859,2.6590908284740546,4.438161984531394,1.1520460414359532,2.07625292862186
27,27.799999999999997,18.335757415498275,1.3209162540254855,4.0221825025681985,24.833354191394903,8.571814134139426,1.776044175976365,8.938689789640259,0.8342416363603056,0.7707477258674594,1.175141974674135,9.219459350390306,1.221525343149415,2.3503324206378506,1.633805687729025,4.627880195446951,3.445825741219833,0.3250223999189712,0.8205301828639109,2.0201821035677545,0.5715036199052264,2.2619315290342543,6.5333464274970225,2.670212179798158,1.1461812926450896,2.7135906579511984,4.377765139684364,1.0582283088872146,2.0804612890524257
28,27.799999999999997,18.335757415498275,1.3209162540254855,3.88588277767037,24.854781738039406,8.680968907370628,1.7794748383882921,9.17051611408299,0.8349308681835628,0.7390580719005616,1.1224868459915995,9.539226544249756,1.1983747897814656,2.3706132976054253,1.734726923623862,4.501841804918461,3.2917747922026313,0.30689464378576686,0.7865809033067458,2.009257181055315,0.5501276468366203,2.2778676017969146,6.366467200223287,2.662485709129292,1.1678183446339039,2.749086185855949,4.338428908503567,0.9971251829583349,2.08320217790528
29,27.799999999999997,18.335757415498275,1.3209162540254855,3.792853707105912,24.869406747373134,8.755470650561861,1.781816378958835,9.328745248525108,0.8354012917003316,0.7174288348844219,1.0865479790169221,9.757478230847425,1.18257377136791,2.384455666956794,1.8036090052461908,4.415816434470393,3.1866299240278373,0.29452185062161856,0.763409397084679,2.0018005600820685,0.5355378381743215,2.2887444985673913,6.252566607823503,2.657212137332967,1.1825863482948293,2.7733130577197707,4.311580629616716,0.9554202784326086,2.0850729252064406
30,27.799999999999997,18.335757415498275,1.3209162540254855,3.7273844382150187,24.87969910719993,8.807901300768641,1.7834642396576643,9.440099104758538,0.835732352556095,0.7022072452724589,1.061255978018493,9.911072997182897,1.1714537943866257,2.394197243387184,1.8520848149703357,4.355276024089736,3.1126341546918046,0.28581448938840304,0.7471024345163666,1.99655295822436,0.5252702508429302,2.2963991217410302,6.17240899187176,2.6535008577527863,1.1929793404723543,2.790362734544595,4.292686135895176,0.9260704247589444,2.0863894648358645
31,27.799999999999997,18.335757415498275,1.3209162540254855,3.680366255626483,24.88709078976797,8.84555551512632,1.7846476867394878,9.520070303964175,0.8359701111263054,0.6912755288841828,1.0430919761727506,10.021380426768525,1.1634677405182425,2.4011933688528213,1.8868987744256556,4.3117976086822525,3.059492479943322,0.2795611081109986,0.7353912338799414,1.9927842785601824,0.5178963591824683,2.3018964562327966,6.114842052656939,2.6508355214218002,1.20044329435671,2.8026073316144213,4.279116643356655,0.9049921875592143,2.0873349664693785
32,27.799999999999997,18.335757415498275,1.3209162540254855,3.6461460528384406,24.89247051442975,8.872960548247661,1.7855090088259522,9.578273971212834,0.8361431536821692,0.6833193397881079,1.0298720728846296,10.101663040889989,1.1576554277531181,2.406285203946913,1.9122366477084527,4.280153676266421,3.0208155514388033,0.2750098480740804,0.7268677300223586,1.9900414038838066,0.5125295828830464,2.3058974594776096,6.072944381897153,2.6488956686941254,1.205875618650451,2.811519045588018,4.269240660049037,0.889651280878464,2.0880231099886304
33,27.799999999999997,18.335757415498275,1.3209162540254855,3.6210289773184385,24.89641914534358,8.893075399430758,1.7861412053101977,9.6209945218443,0.8362701641201471,0.6774796256398515,1.0201688776314766,10.16058918151872,1.1533892841661924,2.410022528573124,1.9308342369951719,4.256927541542402,2.9924273113063045,0.27166929679896096,0.7206116160123988,1.988028178222487,0.508590455857807,2.3088341311647462,6.042192169027345,2.6474718481586224,1.209862856843636,2.8180600995459346,4.261991847991779,0.8783913034308621,2.0885281962047664
34,27.799999999999997,18.335757415498275,1.3209162540254855,3.6025023671889222,24.89933169562945,8.90791231805951,1.7866075198610116,9.652505634092906,0.8363638483098103,0.6731721931441215,1.0130117022141962,10.204053701621635,1.150242533306262,2.412779217194063,1.9445520078315701,4.23979570855871,2.9714878569188286,0.26920527223358076,0.715997042747449,1.9865432025174017,0.5056849157367397,2.311000250042028,6.019509024327437,2.6464216236635507,1.21280388425106,2.8228848474119017,4.256645050559889,0.8700858296477885,2.0889007529301984
35,27.799999999999997,18.335757415498275,1.3209162540254855,3.588805028728764,24.901485040832313,8.918881744994234,1.7869522817028562,9.675802846411177,0.8364331121441116,0.6699875651751709,1.0077201646137461,10.236188465547471,1.147916035837111,2.4148173286891663,1.9546940116170166,4.2271295751873,2.956006622526177,0.26738353699922257,0.7125853354023197,1.9854453106367242,0.5035367533816403,2.3126017337025373,6.0027386217484775,2.645645157798097,1.2149782835361134,2.826451943823122,4.252691985558223,0.8639453169105183,2.0891761964964077
36,27.799999999999997,18.335757415498275,1.3209162540254855,3.578674155404546,24.903077705534074,8.926994990865918,1.7872072756607638,9.693034011975955,0.8364843413032144,0.6676321395111235,1.003806419087458,10.25995609190665,1.146195303651246,2.4163247638334164,1.9621952758883898,4.217761405373388,2.944556337860242,0.26603613882086613,0.7100619564967502,1.984633284008399,0.5019479220358524,2.3137862286423845,5.990334838004813,2.6450708654020687,1.216586520331694,2.8290902521326133,4.249768205811466,0.8594036494275996,2.089379921029123
37,27.799999999999997,18.335757415498275,1.3209162540254855,3.571189164694846,24.904254413613895,8.932989298368497,1.7873956727855602,9.705764909899761,0.836522190930554,0.6658918809323654,1.0009148274184194,10.277516321592353,1.144923975502833,2.4174385017796998,1.9677374331719086,4.210839922715381,2.9360965267852124,0.26504064094773067,0.7081976090648175,1.9840333345692411,0.5007740461534964,2.3146613687548605,5.981170553434743,2.644646561088772,1.2177747335378681,2.8310395128284944,4.2476080303220165,0.8560481303298604,2.0895304387767943
38,27.799999999999997,18.335757415498275,1.3209162540254855,3.5656711245046937,24.905121899323422,8.93740838597919,1.78753456178979,9.715150306505436,0.8365500942069833,0.6646089378865708,0.998783105461492,10.290461969344259,1.143986734550921,2.4182595650230962,1.9718231892959588,4.205737308568803,2.929859835341812,0.264306745945556,0.7068231859750895,1.9835910434234363,0.49990864837969595,2.3153065343268637,5.974414514244728,2.6443337579946293,1.2186507009879874,2.832476535168018,4.246015518636851,0.8535743945620715,2.0896414025726355
39,27.799999999999997,18.335757415498275,1.3209162540254855,3.5616155037831456,24.905759479496446,8.94065630420136,1.787636641713846,9.722048336900691,0.8365706024131917,0.6636660070231141,0.9972163434512182,10.299976694766189,1.1432978860295853,2.418863025851374,1.9748261172611188,4.201987015538344,2.9252760240283515,0.2637673515816708,0.7058130195807195,1.9832659705580582,0.49927260278690216,2.3157807147917526,5.969448995402819,2.644103855589672,1.2192945150269725,2.8335327104361685,4.244845062611323,0.851756261004911,2.0897229581710453
40,27.799999999999997,18.335757415498275,1.3209162540254855,3.558645721151947,24.906226356123685,8.94303463585168,1.7877113911064224,9.727099512112533,0.8365856198220611,0.6629755332601616,0.9960690609697447,10.30694397998311,1.142793467467139,2.4193049181311195,1.9770250515121182,4.1992408132012775,2.9219194667568384,0.26337237282916515,0.7050733116990919,1.9830279315954047,0.4988068498766031,2.316127939792651,5.965812927677539,2.643935506472239,1.2197659564861163,2.8343061089322825,4.243987980498903,0.8504249083390739,2.089782678351078
