,Returns,Standard Deviation,Sharpe Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,UPL Weight,WIPRO Weight
0,-22.161601946468558,21.70806183176659,-1.1858083944094662,0.47482074596676266,4.944608840653878,11.134198669220607,0.9019616319368629,0.13948962699023576,8.396583412412241,5.662067352603657,6.570624153540057,0.20495963198565287,0.25029725298247923,14.154741929009171,0.9254507649352187,1.740272872878181,0.10577631099259567,0.0975831709931692,2.451960651828363,8.280515046420366,9.783499007315157,9.049807297366515,7.43801955447934,0.0847114659940702,6.456290538548061,0.718543177949702,0.03321689299767482
